name,genre_mean_weighted,number_of_movies,popularity_0,vote_average_0,budget_0,revenue_0,popularity_1,vote_average_1,budget_1,revenue_1,popularity_2,vote_average_2,budget_2,revenue_2
Steven Seagal,['Thriller'],30.0,21.780899999999995,5.8767,34850000.0,62043207.8,12.697,4.599100000000001,17670000.0,10790070.4,13.266199999999998,4.7372000000000005,12400000.0,4555536.5
Chris Pine,['Science Fiction'],9.0,14.853333333333333,6.195666666666667,15000000.0,32032752.333333332,20.916666666666668,6.1816666666666675,23333333.333333332,55606808.0,29.547666666666668,6.858666666666667,53666666.666666664,107490420.33333333
Nancy Allen,['Mystery'],14.0,20.04325,6.628500000000001,10450000.0,32694538.25,14.289750000000002,6.34825,11375000.0,11315325.75,21.860333333333333,5.999666666666667,21416666.666666668,35001372.666666664
Laurence Fishburne,['Science Fiction'],33.0,14.996000000000002,6.404454545454545,15790909.090909092,42618573.36363637,21.109909090909092,6.698272727272727,38409090.90909091,75309673.0909091,22.08909090909091,6.388090909090908,46636363.63636363,110319929.63636364
Téa Leoni,['Science Fiction'],14.0,23.87725,6.72325,32250000.0,78412382.75,18.530499999999996,6.416,61000000.0,210736368.25,13.690666666666667,5.9238333333333335,48100000.0,69871783.16666667
Uma Thurman,['Crime'],29.0,19.85777777777778,6.309333333333334,16458888.888888888,35709456.55555555,19.942777777777778,6.284222222222223,36233333.333333336,66222531.88888889,19.609727272727273,5.910454545454545,27090909.09090909,60398554.72727273
Colleen Camp,['War'],37.0,16.712166666666665,5.89675,8146717.333333333,28580494.166666668,15.694666666666668,6.091750000000001,33500000.0,74070397.41666667,14.193692307692308,5.694153846153847,25676923.076923076,33961396.461538464
John Cena,['Family'],3.0,8.95,5.248,24000000.0,12372410.0,19.155,5.891,22000000.0,17280326.0,5.958,4.591,4000000.0,1309580.0
Dolph Lundgren,['Thriller'],19.0,23.219166666666666,5.824166666666667,17916666.666666668,78752267.16666667,13.831000000000003,5.161833333333334,11600000.0,3181216.6666666665,27.69971428571429,5.332571428571428,29428571.42857143,84406950.85714285
Rachel Weisz,['Action'],27.0,26.184888888888892,6.3196666666666665,35888888.88888889,128363890.44444445,21.483,6.211777777777778,52777777.777777776,86632056.33333333,21.84722222222222,6.454444444444444,60555555.55555555,113768278.1111111
John Cusack,['Mystery'],38.0,14.32325,6.533833333333334,7044317.166666667,19445152.333333332,17.522333333333336,6.610083333333333,27950000.0,52987542.666666664,20.548928571428576,6.357071428571429,41714285.71428572,101429639.21428572
Ashley Johnson,['Romance'],9.0,10.081333333333333,6.219333333333334,7666666.666666667,52576479.0,19.363000000000003,6.412333333333333,28333333.333333332,139524185.66666666,31.530666666666665,6.578,8333333.333333333,76961432.0
Bobby Cannavale,['Science Fiction'],12.0,15.5305,6.571,38375000.0,83624914.5,15.4135,5.815999999999999,8250000.0,18862887.25,16.12925,5.53075,35312500.0,88981847.5
Orlando Bloom,['Action'],11.0,24.63166666666667,6.658,31386258.333333332,63191722.333333336,81.56733333333334,7.285666666666667,148333333.33333334,456847901.0,31.993399999999998,5.9642,89600000.0,229088741.2
Chris Tucker,['Romance'],10.0,21.268,6.190666666666666,14500000.0,14749778.0,28.003,6.732333333333333,33333333.333333332,112158430.66666667,42.66425,6.88175,68750000.0,222454287.5
Danny DeVito,['Family'],43.0,19.794142857142862,6.473928571428573,19357142.85714286,87716494.28571428,20.764642857142857,6.420642857142857,40160714.28571428,67212329.21428572,21.378,5.912333333333334,33800000.0,67323810.26666667
Robert Wagner,['Mystery'],22.0,13.705,6.417857142857143,3896428.5714285714,22850068.57142857,18.231714285714286,6.055857142857143,11642857.142857144,31315156.14285714,20.186749999999996,5.833375,35250000.0,98326571.125
Shea Whigham,['Romance'],15.0,13.242800000000003,6.2984,15500000.0,7213852.2,19.3014,6.3224,32000000.0,90113954.2,14.915600000000001,6.8432,31000000.0,41597711.6
Michael Cera,['Romance'],9.0,31.741000000000003,7.056333333333334,27000000.0,90644192.0,16.629,6.016000000000001,5500000.0,88661378.0,14.874333333333333,5.6450000000000005,26333333.333333332,21218290.333333332
Richard Gere,['Romance'],32.0,13.798300000000001,6.0794,13480000.0,29487419.1,19.5302,6.0466999999999995,45800000.0,93429724.8,17.50058333333333,6.297999999999999,24500000.0,47354559.166666664
Jack Black,['Family'],30.0,20.3999,6.0328,44810000.0,74589444.9,26.9817,6.227200000000001,45800000.0,118640032.9,17.153499999999998,6.2637,43000000.0,72988192.4
Alicia Silverstone,['Romance'],15.0,25.3178,5.9738,38600000.0,72182473.0,12.735400000000002,5.6932,27400000.0,43623595.0,10.461400000000001,5.493,12400000.0,5103960.0
Jason Bateman,['Family'],20.0,15.6225,5.574333333333333,20333333.333333332,75494035.0,20.479499999999998,6.550833333333333,35083333.333333336,109787857.66666667,26.266,6.380375000000001,39937500.0,111501259.375
Kenneth Branagh,['Mystery'],15.0,15.766399999999999,6.797,5100000.0,27069814.2,22.698600000000003,6.005,69600000.0,82504125.4,42.0634,6.8976,47740000.0,229674192.4
Alec Baldwin,['Family'],46.0,17.319200000000002,6.3,15633333.333333334,42409619.266666666,19.985933333333328,6.098666666666667,53066666.666666664,94285563.8,27.061625,6.4588125,56718750.0,137707820.1875
Jason Momoa,['Action'],4.0,7.761,5.964,5500000.0,136000000.0,15.707,5.456,12000000.0,31179516.0,29.898000000000003,5.4445,72500000.0,36506556.0
Jeri Ryan,[],3.0,13.401,6.546,65000000.0,110317580.0,17.456,5.228,28000000.0,47053625.0,11.381,6.641,7500.0,0.0
J.K. Simmons,['Music'],33.0,24.111,6.481181818181819,55000000.0,144869487.72727272,24.487545454545455,6.398545454545453,54772727.27272727,205189270.63636363,22.153454545454544,6.113,34181818.18181818,88420682.54545455
Harvey Keitel,['Crime'],38.0,12.554916666666665,6.397833333333334,11741666.666666666,14380658.5,23.472416666666664,6.822083333333333,14412500.0,66627608.416666664,24.333642857142856,6.388142857142857,51785714.28571428,139801473.64285713
Scott Glenn,['Mystery'],30.0,15.4161,6.2076,10420098.0,24320229.9,16.3659,6.5991,29300000.0,81683396.8,23.3894,6.5655,48910000.0,134712149.5
Fred Henderson,['Mystery'],6.0,18.508,5.724,2500000.0,21650000.0,25.019,5.765,13000000.0,47797708.5,9.9405,5.814500000000001,1600000.0,10007340.0
Neal McDonough,['Family'],17.0,14.524400000000004,6.303800000000001,32600000.0,54474156.2,29.0254,6.879599999999999,52000000.0,115694120.6,20.47957142857143,5.6254285714285714,38571428.571428575,67782647.85714285
Monica Bellucci,['Thriller'],15.0,38.257000000000005,6.985999999999999,19500000.0,61783424.4,37.721999999999994,6.380000000000001,70200000.0,246033922.4,19.7606,6.2694,46400000.0,52708950.8
James Earl Jones,['Family'],32.0,28.3887,6.828,11365000.0,205113959.9,23.500000000000004,6.7749,20400000.0,107370128.3,21.465416666666666,5.911333333333334,36375000.0,88606389.08333333
Dave Bautista,['Science Fiction'],3.0,7.139,5.699,1500000.0,0.0,9.715,4.5,1500000.0,0.0,21.979,4.567,5000000.0,0.0
Aaron Eckhart,['Science Fiction'],21.0,14.349142857142855,6.250285714285715,30285714.285714287,56576894.71428572,13.514714285714286,6.229285714285714,30564285.714285713,35254048.428571425,35.918142857142854,6.296142857142856,84714285.71428572,319142274.14285713
Josh Hartnett,['War'],18.0,22.42616666666667,6.407666666666667,32166666.666666668,97737426.66666667,18.513833333333334,6.156,37666666.666666664,58063703.333333336,17.272666666666666,6.06,25166666.666666668,30175960.333333332
Paul Rudd,['Science Fiction'],29.0,17.57333333333333,6.154666666666667,10388888.888888888,40183965.11111111,16.20288888888889,5.962666666666667,26250000.0,121604938.8888889,19.008454545454544,6.006181818181819,56636363.63636363,98658292.63636364
Julianne Moore,['Science Fiction'],36.0,12.695500000000001,6.224583333333334,21458333.333333332,104839438.25,15.592249999999998,6.286416666666667,29958333.333333332,40102370.25,20.741000000000003,6.4381666666666675,31147083.333333332,47788187.416666664
Demi Moore,['Romance'],29.0,16.22666666666667,6.067444444444444,13270200.666666666,70360104.1111111,22.811999999999998,6.322777777777778,38555555.55555555,126470569.44444445,19.68318181818182,6.305727272727273,30500000.0,52746606.18181818
Alyssa Milano,['Family'],8.0,5.0415,5.654999999999999,4000000.0,0.0,15.9485,4.6475,2000000.0,1170654.5,17.41975,5.773,26350000.0,56311159.5
Ralph Fiennes,['War'],27.0,24.16011111111111,6.7940000000000005,32333333.333333332,97105841.44444445,41.501777777777775,6.895666666666667,51311111.11111111,255922547.7777778,50.217444444444446,6.818444444444444,84162196.55555555,376307274.3333333
Ron Livingston,['Science Fiction'],10.0,20.548333333333332,7.2123333333333335,9733333.333333334,16711636.0,11.09666666666667,6.2313333333333345,16333333.333333334,10811836.333333334,14.84025,6.4135,41250000.0,71447689.25
Steve Zahn,['War'],31.0,17.458099999999998,6.247400000000001,44820000.0,98349300.7,19.1553,6.1491,48000000.0,77454491.9,25.548454545454547,6.131909090909091,30181818.181818184,62400168.27272727
Robert Pattinson,['Romance'],10.0,55.397333333333336,6.605,65333333.333333336,304014962.3333333,46.897333333333336,5.632000000000001,29166666.666666668,367814750.0,33.598,6.48975,46125000.0,222840800.75
Elsa Pataky,['Crime'],9.0,9.446666666666665,5.505333333333333,2900000.0,144223.66666666666,12.329333333333333,5.104333333333333,21152059.0,21045805.0,6.649,5.656,5600000.0,283664.6666666667
Ian McShane,['Thriller'],14.0,10.519250000000001,6.566,3225125.0,2050000.0,35.391000000000005,6.186999999999999,48000000.0,229525437.25,60.99933333333334,6.359999999999999,138500000.0,307175027.1666667
Stephen Root,['Family'],38.0,18.671166666666664,6.267166666666665,23666666.666666668,93252949.58333333,36.211999999999996,6.286083333333333,35833333.333333336,170198329.16666666,16.03407142857143,6.2115,26714285.714285713,36653454.21428572
Katherine Heigl,['Romance'],13.0,14.34425,5.46325,21625000.0,30459578.5,16.012999999999998,5.964,15500000.0,105156050.75,20.8696,6.1454,49400000.0,140903067.6
Michael Gambon,['Fantasy'],32.0,10.549699999999998,6.338799999999999,20910000.0,20308334.4,41.7687,6.7299999999999995,46050000.0,190961976.1,54.60016666666667,7.011666666666666,87916666.66666667,420987836.0833333
Brittany Murphy,['Family'],17.0,19.711,6.6042000000000005,19800000.0,27049415.2,23.7144,6.6592,32200000.0,84651164.0,14.122,5.771714285714286,22771428.57142857,58080279.0
Denise Richards,['Science Fiction'],12.0,27.07875,6.63875,33750000.0,49794996.5,24.80175,6.18825,52500000.0,166917530.25,19.871250000000003,5.792999999999999,22375000.0,71931251.5
Kate Mara,['Science Fiction'],10.0,13.276333333333334,5.351666666666667,22550000.0,25833286.0,22.19033333333333,6.118666666666666,29866666.666666668,63803154.0,27.393500000000003,6.6755,29750000.0,35617588.25
Lance Reddick,['Crime'],4.0,16.401,6.645,25000000.0,55494066.0,19.995,6.286,70000000.0,116672912.0,16.2865,6.1575,25000000.0,52665323.0
Tom Selleck,['Romance'],13.0,16.1795,6.058999999999999,1125000.0,22280000.0,10.260750000000002,5.88475,4750000.0,68933018.75,26.9278,5.9902,60000000.0,59148802.4
Elizabeth Banks,['Family'],24.0,35.97475,6.448,68000000.0,286480786.0,32.22625,6.277125,57750000.0,151497303.0,22.731499999999997,6.603875,27637500.0,126103362.125
Mark Wahlberg,['Science Fiction'],24.0,22.49425,6.562125,50875000.0,112868568.25,29.966625,6.76,44875000.0,116481795.375,26.420875000000002,6.348000000000001,51375000.0,158345390.5
Hiroyuki Sanada,['Mystery'],7.0,17.4245,6.1850000000000005,2050000.0,16031474.0,17.3685,6.7364999999999995,5500000.0,19368884.5,23.447333333333333,6.535333333333334,58000000.0,95454896.33333333
Fisher Stevens,['Family'],22.0,11.831285714285713,6.166571428571429,4071428.5714285714,11972455.857142856,17.02642857142857,6.2090000000000005,19428571.42857143,9397623.57142857,19.2015,5.988625,27475000.0,15322768.0
Mayumi Tanaka,['Family'],12.0,35.9715,6.99,750000.0,10607588.0,49.23499999999999,6.80775,0.0,19435087.75,28.537750000000003,6.751249999999999,0.0,23253306.0
Alan Rickman,['Romance'],25.0,23.335124999999998,6.991999999999999,26875000.0,131804541.625,85.8555,7.272625,76000000.0,485467485.25,65.17955555555555,7.2620000000000005,100666666.66666667,495666886.7777778
Rosamund Pike,['Mystery'],10.0,32.09366666666667,7.075666666666667,12666666.666666666,74607611.33333333,8.852333333333334,5.538333333333334,6333333.333333333,4216749.0,22.39275,6.246,66500000.0,119670596.5
Morena Baccarin,['Action'],3.0,7.316,6.091,0.0,1260761.0,22.878,7.368,39000000.0,38869464.0,19.42,7.13,7000000.0,8900000.0
Jennifer Garner,['Romance'],14.0,20.71025,6.051500000000001,50750000.0,152022127.25,35.21425,6.82325,46000000.0,137847786.75,15.405,6.2535,23833333.333333332,97600189.16666667
Shailene Woodley,['Romance'],3.0,4.977,6.8,6800000.0,0.0,3.108,5.222,6500000.0,0.0,16.671,6.83,20000000.0,177243185.0
Andy Samberg,['Family'],9.0,14.478333333333333,5.919333333333334,15333333.333333334,37557669.666666664,34.12033333333333,6.603999999999999,58666666.666666664,161503690.0,18.003333333333334,6.163,29333333.333333332,33929590.333333336
Tom Kenny,['Family'],18.0,25.260666666666665,5.946166666666667,26000000.0,61887977.0,43.718333333333334,5.846,58166666.666666664,69037954.5,16.793666666666667,6.280833333333333,76166666.66666667,329142253.6666667
Andrew Garfield,['War'],5.0,15.07,6.022,35000000.0,64811540.0,22.413,6.663,35000000.0,78269970.0,24.554000000000002,6.864999999999999,28333333.333333332,99730338.33333333
Mary Elizabeth Winstead,['Romance'],7.0,27.2155,5.986000000000001,42500000.0,123910676.5,30.474,5.6225000000000005,17000000.0,70200561.5,22.69333333333333,6.479333333333333,47333333.333333336,139410172.33333334
Jon Bernthal,['Crime'],5.0,3.518,4.9,0.0,16559.0,34.127,6.132,150000000.0,413106170.0,15.839333333333334,6.125,37333333.333333336,71189279.66666667
Kate Winslet,['Romance'],18.0,15.591999999999999,6.738,8666666.666666666,29635837.666666668,29.167333333333335,6.990000000000001,64000000.0,101619981.16666667,19.122999999999998,6.790333333333333,32000000.0,66675733.5
Robert De Niro,['Crime'],60.0,23.63605,7.25835,22575000.0,40828637.95,23.5775,6.76355,40500000.0,88373354.25,22.2899,6.198200000000001,46600000.0,124570937.75
Sigourney Weaver,['Science Fiction'],36.0,28.933500000000006,6.761416666666666,24666666.666666668,78675638.5,14.763083333333332,6.2281666666666675,29012500.0,59528261.666666664,16.559250000000002,5.887166666666666,23916666.666666668,46157900.416666664
Annie Potts,['Family'],9.0,13.181333333333335,6.092666666666666,9000000.0,28605254.666666668,20.522000000000002,5.148666666666667,19000000.0,77188174.33333333,38.43933333333333,6.089666666666666,33833333.333333336,165857233.66666666
Anna Kendrick,['Music'],8.0,42.976,5.881,18500000.0,197622471.0,37.8805,6.4265,37500000.0,438335100.5,35.936,6.67625,44750000.0,221863079.75
Ernie Hudson,['Comedy'],24.0,15.559875,5.510875,13875000.0,43674963.875,17.503999999999998,6.072875,17250000.0,40166984.625,19.449375,5.5443750000000005,15762500.0,59323781.375
Paul Walker,['Crime'],14.0,16.0355,6.087999999999999,29750000.0,41912402.5,17.49575,6.269749999999999,31500000.0,85211644.75,16.006,6.6275,45625000.0,106630648.33333333
Robert Downey Jr.,['Science Fiction'],38.0,13.95225,6.261333333333333,12625000.0,25545773.583333332,14.708583333333335,6.179916666666666,24333333.333333332,26712570.0,30.737928571428565,6.729214285714287,56121428.571428575,154869599.7142857
Alexander Skarsgård,['Science Fiction'],4.0,35.617,6.199,28000000.0,60780981.0,5.679,6.062,5060730.0,0.0,19.0865,6.5329999999999995,16200000.0,13135381.0
Krista Allen,['Mystery'],5.0,35.084,6.671,45000000.0,302710615.0,17.163,6.711,30000000.0,33013805.0,28.609333333333336,5.971666666666667,58333333.333333336,159113492.33333334
Selma Blair,['Romance'],14.0,31.7145,6.48875,19875000.0,68578935.5,17.868000000000002,5.7815,21000000.0,52617862.25,16.998166666666666,5.751666666666666,23000000.0,38263233.833333336
Jennifer Morrison,['Action'],11.0,17.939333333333334,6.155666666666666,19000000.0,29584454.666666668,13.735,5.507000000000001,21666666.666666668,19503050.666666668,24.431,6.2432,29900000.0,103867718.2
Maya Rudolph,['Family'],13.0,26.731499999999997,6.9719999999999995,50250000.0,135628951.25,53.9375,6.3785,54250000.0,207410534.5,31.0836,5.9966,67500000.0,204312009.6
Robert Redford,['Science Fiction'],29.0,10.872111111111112,6.551666666666666,4957222.222222222,27774645.777777776,17.775555555555556,6.7713333333333345,19255555.555555556,76186318.22222222,19.480909090909094,6.475636363636365,45185454.54545455,80508148.0
Robert Duvall,['Science Fiction'],45.0,21.872133333333334,7.114733333333334,5411133.333333333,33877114.733333334,14.693466666666666,6.472200000000001,18913333.333333332,42797265.86666667,19.983866666666664,6.431,44466666.666666664,86643723.46666667
Jon Favreau,['Science Fiction'],23.0,14.778428571428572,6.328571428571428,18742857.14285714,58267515.14285714,20.001,6.297714285714285,40000000.0,114919339.28571428,33.73211111111111,6.183111111111111,101333333.33333333,218851738.55555555
Imelda Staunton,['Family'],16.0,16.6724,6.878,13400000.0,95890314.0,41.035399999999996,7.141799999999999,43200000.0,223718144.0,34.152833333333334,6.7565,60466372.5,184278267.33333334
Anthony Hopkins,['Action'],33.0,18.591181818181816,6.952272727272727,17409090.90909091,58863311.18181818,21.26318181818182,6.648,39818181.81818182,67752990.36363636,35.60981818181818,6.373727272727273,71454545.45454545,126161039.72727273
Dennis Quaid,['Family'],43.0,13.372785714285714,6.314285714285715,11342857.142857144,27704604.92857143,17.082642857142854,6.477785714285716,26178571.42857143,43457381.28571428,27.040933333333335,6.126600000000001,49533333.333333336,97797615.93333334
