name,popularity,career_length,number_of_movies,start_date_1,end_date_1,start_date_2,end_date_2,start_date_3,end_date_3,count_interval_1,count_interval_2,count_interval_3,avg_budget_0,avg_budget_1,avg_budget_2,std_budget_0,std_budget_1,std_budget_2,avg_revenue_0,avg_revenue_1,avg_revenue_2,avg_imdb_rating_0,avg_imdb_rating_1,avg_imdb_rating_2,avg_order_0,avg_order_1,avg_order_2,std_order_0,std_order_1,std_order_2,avg_popularity_0,avg_popularity_1,avg_popularity_2,Popularity (%)
David Hasselhoff,29.97,48,71,1975,1990,1990,2006,2006,2023,17,25,29,4336662.961584634,12924589.982040817,15168706.08655876,5256248.664607297,17723466.621834952,39237438.94781516,15774358.305222088,53413223.583316326,55828306.42083041,5.458823529411766,5.308,5.775862068965517,12.176470588235292,11.6,8.10344827586207,26.252697999427316,22.360679774997894,9.564102523232949,18.48741176470588,22.61344,22.285241379310342,89.0
Mary Tyler Moore,17.286,66,46,1957,1979,1979,2001,2001,2023,11,22,13,445075.7575757576,903409.0909090912,559294.8717948719,338533.38885832345,1800744.9866338796,787049.8880620516,1974645.7102272727,4345630.176136363,1003246.4375,6.40909090909091,6.3500000000000005,6.869230769230769,4.090909090909091,16.772727272727273,4.384615384615385,6.8017984981854145,43.458372786947,6.754354282620058,6.2789090909090906,7.731772727272727,7.72930769230769,89.0
Matthew Perry,94.124,61,29,1961,1981,1981,2001,2001,2022,1,13,15,11268750.0,18762502.1978022,11964871.587301588,0.0,17133388.469890926,11187372.869942378,19397170.3125,29313648.79052198,21682715.159126986,7.1,5.738461538461538,5.9,3.0,7.461538461538462,2.0,0.0,13.136065355263405,2.0,0.6,73.07792307692307,57.1166,89.0
Dennis Quaid,48.254,48,102,1975,1991,1991,2007,2007,2023,31,31,40,17544677.419354837,35264072.58064516,30456020.833333336,6653375.098276143,29562047.38787349,37404992.58386798,30941531.292338703,63758913.32298385,51562614.632083334,6.183870967741934,6.33225806451613,6.36,4.096774193548387,2.3870967741935485,3.35,6.664082051878768,4.923134454958802,4.263507945342662,36.0523870967742,37.08712903225806,36.984275,89.0
Dan Aykroyd,37.581,49,129,1974,1989,1989,2005,2005,2023,34,59,36,15748603.293018142,21291071.04736258,28608722.753894083,8024438.503814375,22503012.796935625,32562498.35837489,63004224.14284977,47849529.91211588,61507767.966770515,6.497058823529412,6.11864406779661,6.605555555555555,3.264705882352941,4.237288135593221,5.916666666666667,6.813951188249572,6.6392234155092025,12.122923648104766,29.00614705882353,29.4138813559322,28.502500000000005,88.0
Diane Keaton,27.117,53,68,1970,1987,1987,2004,2004,2023,21,24,23,12633367.839889577,25678366.54589372,23625708.884688087,6610690.201790498,21758559.026388336,38353177.75623108,45156095.721014485,56874667.20425724,80394167.92462194,7.047619047619049,6.079166666666666,5.847826086956521,6.714285714285714,1.4583333333333333,1.0434782608695652,21.646825033099095,2.6767387910581704,1.6010393599584325,21.53157142857143,21.633333333333336,21.870608695652177,88.0
Julie Andrews,38.558,67,93,1956,1978,1978,2000,2000,2023,26,25,42,11368075.117370894,9458064.788732396,36945180.5276101,9642216.22214273,4624724.551623073,45264615.90779265,76782420.25726797,50584416.30644366,227328893.55148247,7.407692307692309,7.204,7.049999999999999,3.423076923076923,1.6,9.19047619047619,12.099501187821042,2.6076809620810595,22.404546833642083,23.4845,23.24348,23.35042857142857,88.0
Colin Farrell,20.15,53,67,1969,1986,1986,2003,2003,2022,5,12,50,23362222.22222222,44900868.05555556,47402736.111111104,12521342.964300178,24496194.950958733,46944982.98022997,76228795.45333333,91331002.23055556,99143646.736,6.88,6.458333333333333,6.7,32.2,4.0,1.56,31.39681512510465,4.83045891539648,2.6318054639353567,11.592200000000002,45.413750000000014,48.15702,88.0
Richard Gere,53.24,48,76,1975,1991,1991,2007,2007,2023,23,25,28,13170519.323671496,31257970.37037037,11937728.174603174,10840409.964461897,19536973.790909037,8242914.639007223,48289326.31481481,76174621.09703703,23929090.388888888,6.27391304347826,6.3839999999999995,6.607142857142857,5.565217391304348,5.56,5.607142857142857,12.035549108538646,13.281807105962653,21.39148576572712,42.8271304347826,43.2164,43.838285714285725,88.0
Tom Selleck,49.816,51,69,1970,1987,1987,2004,2004,2021,22,23,24,4909977.433913604,7962881.591119329,13516049.793144206,1629075.8841672277,9419401.251462946,31773617.7240955,8245489.443302706,22524711.8104186,17345353.51453531,5.818181818181818,6.204347826086957,7.066666666666666,5.636363636363637,5.173913043478261,20.833333333333332,7.201928116486674,14.060899142234494,51.26862805090675,34.83918181818182,35.11247826086957,31.87125,88.0
Rob Lowe,29.355,43,84,1980,1994,1994,2008,2008,2023,18,31,35,7648185.483870968,12544203.087062083,12836587.941628264,3601908.5752168563,18852559.448618464,21612038.32371096,31987104.718862012,39705826.76504508,14403167.768145164,6.033333333333333,5.429032258064516,6.488571428571428,1.1666666666666667,8.580645161290322,5.085714285714285,1.4624940645653537,18.68028837511122,9.894793518588964,25.518666666666668,26.383064516129036,26.343228571428575,88.0
Judy Garland,23.971,94,91,1929,1960,1960,1991,1991,2023,48,21,22,930506.759963768,688690.2898550726,796345.2747035571,1107931.6208196343,883961.1735785541,2448866.482086249,2584111.650909571,1628408.8645617669,2076415.0571063904,6.587499999999999,7.523809523809524,7.322727272727274,4.041666666666667,16.38095238095238,15.045454545454543,9.365180042168022,18.533049476610543,24.294550965423717,13.32397916666667,14.19861904761905,14.301954545454548,88.0
Kathy Bates,30.259,52,102,1971,1988,1988,2005,2005,2023,9,52,41,19137638.888888888,28905637.019230768,37247423.780487806,8075305.650700638,30089619.695816327,35647393.56893139,34295015.188888885,98850435.37435898,88779307.43089432,6.322222222222223,6.38076923076923,6.273170731707316,10.555555555555555,5.288461538461538,6.560975609756097,9.26296222251837,9.418346536377282,10.345374318017347,22.347222222222214,21.92128846153846,22.838536585365855,88.0
Kiefer Sutherland,34.016,40,93,1983,1996,1996,2009,2009,2023,30,36,27,13972025.625978088,16601387.25873761,24356164.14536602,7818779.405367751,16027671.963678548,35804793.41552742,28768322.72549883,33472696.12140551,40525588.03077726,6.313333333333333,6.072222222222222,6.54074074074074,3.2333333333333334,2.9444444444444446,7.296296296296297,5.607633685928099,6.433179810104472,8.222889529143925,23.423699999999997,23.00461111111111,23.074444444444445,88.0
Antonio Banderas,56.918,41,129,1982,1994,1994,2007,2007,2023,35,38,56,22846408.73342234,40318740.864076085,37814291.9259012,7376923.204153675,39137050.49825194,50553227.27929247,52927773.18579217,105858223.61481388,95207967.9712881,6.114285714285714,6.18157894736842,6.137500000000001,2.657142857142857,2.526315789473684,2.5892857142857144,4.786545769985205,5.994457273643726,3.658535937240692,41.57208571428571,41.10515789473684,40.455910714285714,88.0
Brooke Shields,32.091,48,84,1974,1989,1989,2005,2005,2022,23,29,32,4244521.388499297,5063798.866332961,6603830.64516129,5357855.381503884,10364802.737454211,18855036.29338339,7188870.394723001,7364191.159343714,12657389.782258064,5.9391304347826095,5.944827586206896,6.30625,23.17391304347826,9.827586206896552,6.78125,52.032307834663015,27.060683995633475,11.151609679212235,28.827391304347824,27.398241379310345,27.90771875,88.0
Tony Danza,26.754,42,40,1980,1994,1994,2008,2008,2022,13,20,7,1490518.1623931618,3712326.388888888,1001240.0793650794,1303473.3704600018,6818344.12840865,1268332.6600230583,7046385.899572647,12656474.818055555,3275960.9404761908,6.1923076923076925,5.869999999999999,6.014285714285714,6.384615384615385,9.45,8.571428571428571,16.20796794333179,18.73359282145312,9.021516230769684,9.349846153846151,8.341000000000001,7.622857142857143,88.0
Burt Reynolds,38.566,64,158,1959,1980,1980,2001,2001,2023,36,69,52,5189791.0005446635,9532836.050014207,9590055.95531674,2024897.0963712344,10070452.67527202,17677087.286903907,21374084.114583332,20800557.30615942,17035483.021634616,6.136111111111111,5.689855072463768,5.782692307692307,2.888888888888889,5.304347826086956,3.230769230769231,6.560732419215344,12.82920620385556,4.713382684586618,29.836333333333332,29.61788405797102,25.25038461538462,88.0
Colin Farrell,69.824,53,67,1969,1986,1986,2003,2003,2022,5,12,50,23362222.22222222,44900868.05555556,47402736.111111104,12521342.964300178,24496194.950958733,46944982.98022997,76228795.45333333,91331002.23055556,99143646.736,6.88,6.458333333333333,6.7,32.2,4.0,1.56,31.39681512510465,4.83045891539648,2.6318054639353567,11.592200000000002,45.413750000000014,48.15702,88.0
Dick Van Dyke,26.182,62,74,1960,1980,1980,2000,2000,2022,23,20,31,7585286.98411371,9017628.96955128,19909016.4716708,4694987.9123477405,9069121.234051716,34717263.02662484,26636871.623745825,25748127.342628203,63256763.60256411,6.72608695652174,6.665000000000001,6.929032258064517,2.391304347826087,22.8,8.03225806451613,4.250208490382587,56.555813140648944,17.82438321055258,21.283173913043473,21.080799999999996,20.737580645161287,88.0
Patrick Stewart,43.149,49,137,1973,1989,1989,2005,2005,2022,22,55,59,17053878.62318841,28340460.67193676,38349697.37165316,8081091.313295992,23910863.585941084,51762513.42375127,51034213.84258893,82331823.51266801,135906493.7879145,6.677272727272728,6.807272727272728,6.615254237288136,8.090909090909092,4.6909090909090905,5.9491525423728815,9.577004138271151,8.935878096492358,11.72339935778674,31.934818181818187,34.02518181818182,35.07025423728813,88.0
Leslie Uggams,18.068,61,22,1962,1982,1982,2002,2002,2023,8,5,9,5876352.604166666,11174828.333333332,23261346.759259257,4800965.514967468,6168141.125036848,35017884.89081086,49159389.692708336,76297598.81666668,231578277.1898148,6.55,7.18,7.188888888888889,10.5,52.8,15.555555555555555,18.350749303502567,85.14787137679954,25.10029265482824,15.2395,13.653600000000004,17.142666666666667,87.69296180083617
Heather Locklear,21.817,40,33,1981,1994,1994,2007,2007,2021,17,10,6,6939839.572192512,17406818.18181818,7793560.606060606,9641097.005484302,22325093.99302768,7182813.529830486,11835362.635026738,34945504.455113634,22592635.80871212,5.505882352941177,5.76,4.833333333333333,15.705882352941176,4.9,0.8333333333333334,35.331646713896184,9.20271699010678,1.4624940645653537,18.33876470588235,22.232,18.699166666666667,87.0
Mickey Rooney,15.887,92,274,1927,1957,1957,1987,1987,2019,133,77,64,1756200.5012531325,1922280.0711193571,8277313.988095239,1314006.4732790242,1798061.1035272423,24049953.41804633,4727822.218045114,6769961.812615957,23140476.075334817,6.110526315789474,6.1688311688311686,6.089062500000001,4.586466165413534,12.571428571428571,8.859375,8.832720967655677,29.179439733380573,10.575424322899533,20.70942105263158,20.415545454545462,20.733140625,87.0
Marlon Brando,39.785,73,92,1950,1974,1974,1998,1998,2023,30,23,38,7066533.333333334,13543527.950310556,16662225.563909773,3586302.608714139,13934139.773294656,43481972.009009674,21889929.31043651,36465356.81845238,27126372.20731516,7.0299999999999985,7.117391304347825,7.205263157894739,3.7,6.434782608695652,11.552631578947368,16.565325230734228,9.305566762902084,17.6511478207674,28.71816666666667,27.98908695652174,29.221421052631573,87.0
William Shatner,26.893,72,166,1951,1975,1975,1999,1999,2023,30,54,82,4089016.2037037034,7343544.238683129,8611623.475609757,2601526.869578504,9510603.808020009,17469393.307857245,12400587.117361115,25083258.41705248,22972890.84070122,6.276666666666666,6.425925925925926,6.3256097560975615,4.633333333333334,11.851851851851851,5.890243902439025,7.648456634438669,37.208823827752454,13.028117900835584,19.44953333333333,24.19507407407408,25.30425609756097,87.0
Andy Griffith,24.038,64,41,1955,1976,1976,1997,1997,2019,15,16,9,1053333.3333333333,1343229.1666666667,1047685.1851851852,797994.012787342,4335084.750979741,1218965.2170075849,1823557.6666666667,2089896.328125,2902877.847222222,6.453333333333333,6.64375,6.244444444444444,0.9333333333333332,4.6875,4.333333333333333,1.4817407180595248,9.258231135049504,4.666666666666667,16.650799999999997,16.178874999999998,21.055333333333337,87.0
Kurt Russell,35.909,59,86,1962,1981,1981,2000,2000,2021,24,26,36,22491086.371527776,32577424.278846152,57310284.86689815,7776814.351815779,18381331.81611213,62003478.8551897,79523511.79340278,93167904.16826925,201686939.26793984,6.3,6.773076923076924,6.913888888888889,1.625,9.115384615384617,14.97222222222222,2.530027997210044,27.532256499041157,28.12717755630576,48.41166666666667,38.5371923076923,41.224,87.0
Martin Sheen,27.616,57,228,1966,1985,1985,2004,2004,2023,51,102,76,6252751.287297525,7610485.785024158,13366385.172578186,5152097.563359238,9340561.126975162,34136082.43664285,18271682.981244672,22027057.93062661,36462269.96410184,6.747058823529411,6.065686274509805,6.861842105263159,3.176470588235294,5.264705882352941,7.842105263157895,5.3493847267716035,12.528341572632574,17.10651817258321,29.17364705882353,28.400823529411763,26.09252631578948,87.0
Christopher Walken,45.11,64,137,1956,1976,1976,1997,1997,2020,8,50,79,12390599.91485507,17685390.026724633,25981204.3226564,3713613.8390800753,14203881.823031968,27522781.235107053,29877226.92554348,36488697.470608704,58931094.844854146,6.6875,6.3580000000000005,6.241772151898735,4.75,11.34,6.962025316455696,4.264680527307995,37.970836177255826,13.470495689689423,35.60575,39.115120000000005,38.42683544303798,87.0
Carol Burnett,27.145,61,84,1962,1982,1982,2002,2002,2023,30,27,27,5062876.344086024,4094743.1302270014,12490083.632019116,6380497.910595996,3005742.6703214752,35506089.41812453,19453380.738172047,16460912.982676229,65170183.560334526,7.45,7.292592592592592,7.6,1.5,3.851851851851851,7.333333333333333,2.80178514522438,6.9851891127595875,8.696529746377553,16.12413333333333,14.39848148148148,16.38474074074074,87.0
Jim Belushi,46.967,44,97,1978,1992,1992,2006,2006,2022,30,42,26,11532121.458666664,13857525.484126989,16632315.507692307,5951294.470527496,15324921.558313431,21032517.74733646,21974083.035277776,22750423.62311508,25637270.935096152,6.053333333333334,5.716666666666667,5.892307692307693,4.766666666666667,4.666666666666667,6.038461538461538,6.130162223700845,8.686789824803952,6.624434775486476,21.4266,21.863404761904764,21.359,87.0
Elizabeth Taylor,28.841,81,123,1942,1969,1969,1996,1996,2023,54,44,25,2847911.807847452,2856119.036903691,1427434.4554455448,5845046.265565417,6811632.259377457,168899.3509532705,7926834.787082873,12624510.395027,4587918.081584158,6.609259259259257,6.665909090909091,6.98,9.74074074074074,21.954545454545453,31.84,22.96227597538671,36.75963358300821,45.40103963567354,20.245333333333335,19.140727272727272,19.166960000000003,87.0
Forest Whitaker,20.521,41,116,1982,1995,1995,2008,2008,2023,27,39,50,12364388.496716574,18679463.39679942,26407097.084680848,5809969.678128118,12961110.486170577,39560647.29559143,38068196.69695627,50139670.405550994,92902961.69805849,6.31111111111111,6.415384615384615,6.516,6.111111111111111,9.333333333333334,4.96,8.765814632584897,15.071340323451633,7.743280958353505,27.853259259259257,26.8625641025641,27.69882,87.0
Jeff Bridges,41.504,71,125,1951,1974,1974,1997,1997,2022,11,40,74,12959996.204766108,16397805.351941746,26616915.999737605,7890512.912220133,9442314.27249679,35797447.51189658,31032375.0350103,27654560.07286105,74852993.60747673,6.4,6.3025,6.858108108108108,3.727272727272727,2.2,3.945945945945946,4.919181548534066,5.225897052181568,13.398156278859927,27.85036363636364,31.132800000000003,29.114864864864863,87.0
Farrah Fawcett,26.501,50,44,1969,1985,1985,2001,2001,2019,19,18,7,2833433.0143540665,3402146.464646464,2921266.233766233,4241656.205117474,4987779.759077045,5444451.249444057,7406448.928129982,7202410.885732324,2524785.0527597405,6.078947368421052,6.050000000000001,6.771428571428571,4.105263157894737,0.7222222222222222,1.7142857142857142,4.552555521117034,1.3664859862498715,2.050385727772474,18.196,18.260444444444445,17.717428571428574,87.0
Adam West,30.388,64,88,1957,1978,1978,1999,1999,2021,22,30,36,5440363.584710744,2147892.6388888895,15285828.756313128,7530544.04384894,3346048.161988503,36387825.74540689,13005879.071797526,8638102.92948232,32441353.292297974,5.963636363636363,5.0633333333333335,6.444444444444443,9.772727272727272,3.3666666666666667,14.52777777777778,28.89625930207736,3.978972508352153,17.969860741300373,16.82309090909091,17.750999999999998,19.57805555555555,87.0
Bette Midler,23.96,57,75,1966,1985,1985,2004,2004,2023,14,32,29,9165942.834681043,19421338.197720125,12089831.652569944,6117417.106825809,22280399.88008485,16501653.16809422,34687202.83221025,46546176.68867925,35106339.23162003,7.149999999999999,6.740625,6.927586206896552,15.642857142857142,9.84375,16.344827586206897,27.55671331961763,18.686742250523498,40.459665621599655,23.073000000000004,26.7650625,23.509137931034477,86.02469681059517
